COREF,start_token,end_token,prop,cat,text,COREF_head,chapter
122,44368,44368,PROP,PER,Louisa,Louisa,11
1355,44371,44378,NOM,PER,those who were wrapt up in her welfare,-1,11
122,44377,44377,PRON,PER,her,Louisa,11
155,44380,44381,PROP,PER,Captain Benwick,Captain Benwick,11
93,44387,44387,PRON,PER,her,Mary,11
1350,44393,44393,PRON,PER,they,-1,11
93,44403,44403,PRON,PER,she,Mary,11
155,44413,44413,PRON,PER,him,Captain Benwick,11
1350,44432,44432,PRON,PER,their,-1,11
115,44435,44436,PROP,PER,Captain Wentworth,Captain Wentworth,11
1350,44442,44442,PRON,PER,them,-1,11
1350,44454,44454,PRON,PER,their,-1,11
1356,44457,44462,NOM,FAC,the lowest part of the street,-1,11
1269,44461,44462,NOM,FAC,the street,-1,11
155,44465,44465,PRON,PER,his,Captain Benwick,11
1292,44474,44475,NOM,PER,one sister,-1,11
255,44477,44478,NOM,PER,the other,-1,11
155,44483,44483,PRON,PER,his,Captain Benwick,11
95,44497,44497,PROP,PER,Charles,Charles,11
92,44508,44508,PROP,PER,Anne,Anne,11
92,44515,44515,PRON,PER,her,Anne,11
92,44517,44517,PRON,PER,she,Anne,11
92,44522,44522,PRON,PER,she,Anne,11
122,44527,44527,PROP,PER,Louisa,Louisa,11
93,44529,44529,PRON,PER,She,Mary,11
1360,44545,44546,NOM,PER,an Emma,-1,11
93,44548,44548,PRON,PER,her,Mary,11
1361,44548,44549,NOM,PER,her Henry,-1,11
93,44551,44551,PRON,PER,she,Mary,11
122,44556,44556,PROP,PER,Louisa,Louisa,11
1361,44568,44568,PRON,PER,his,-1,11
93,44572,44572,PRON,PER,she,Mary,11
1361,44574,44574,PRON,PER,he,-1,11
93,44584,44584,PRON,PER,she,Mary,11
1362,44592,44593,NOM,PER,a friend,-1,11
93,44598,44598,PRON,PER,she,Mary,11
686,44601,44602,NOM,VEH,the carriage,-1,11
155,44604,44604,PRON,PER,He,Captain Benwick,11
1364,44607,44607,PRON,PER,them,-1,11
155,44613,44613,PRON,PER,himself,Captain Benwick,11
1364,44615,44615,PRON,PER,them,-1,11
92,44632,44632,PROP,PER,Anne,Anne,11
93,44634,44634,PRON,PER,she,Mary,11
46,44636,44636,PROP,GPE,Lyme,Lyme,11
1364,44650,44650,PRON,PER,their,-1,11
1364,44657,44657,PRON,PER,their,-1,11
93,44662,44662,PRON,PER,she,Mary,11
155,44675,44675,PRON,PER,He,Captain Benwick,11
121,44679,44679,PROP,PER,Henrietta,Henrietta,11
121,44684,44684,PRON,PER,her,Henrietta,11
155,44688,44688,PRON,PER,he,Captain Benwick,11
121,44699,44699,PRON,PER,her,Henrietta,11
121,44703,44703,PRON,PER,her,Henrietta,11
155,44709,44709,PRON,PER,his,Captain Benwick,11
121,44719,44719,PROP,PER,Henrietta,Henrietta,11
93,44731,44731,PRON,PER,she,Mary,11
47,44747,44748,PROP,FAC,the Cobb,the Cobb,11
155,44760,44760,PRON,PER,he,Captain Benwick,11
155,44782,44782,PRON,PER,he,Captain Benwick,11
155,44790,44790,PRON,PER,I,Captain Benwick,11
121,44796,44796,PRON,PER,her,Henrietta,11
155,44803,44803,PRON,PER,I,Captain Benwick,11
155,44806,44806,PRON,PER,I,Captain Benwick,11
122,44818,44819,PROP,PER,sweet Louisa,Louisa,11
92,44822,44822,PROP,PER,Anne,Anne,11
155,44829,44829,PRON,PER,him,Captain Benwick,11
155,44837,44837,PRON,PER,his,Captain Benwick,11
155,44859,44859,PRON,PER,him,Captain Benwick,11
92,44878,44878,PRON,PER,She,Anne,11
155,44884,44884,PRON,PER,him,Captain Benwick,11
1365,44906,44906,PRON,PER,They,-1,11
92,44911,44911,PROP,PER,Anne,Anne,11
1366,44916,44918,NOM,LOC,the same hills,-1,11
1365,44926,44926,PRON,PER,Their,-1,11
1367,44939,44940,NOM,FAC,the road,-1,11
1365,44961,44961,PRON,PER,they,-1,11
1368,44964,44967,NOM,FAC,the neighbourhood of Uppercross,-1,11
1365,44976,44976,PRON,PER,them,-1,11
121,44981,44981,PROP,PER,Henrietta,Henrietta,11
121,44992,44992,PRON,PER,her,Henrietta,11
121,44999,44999,PRON,PER,her,Henrietta,11
121,45002,45002,PRON,PER,herself,Henrietta,11
1365,45009,45009,PRON,PER,they,-1,11
1365,45013,45013,PRON,PER,their,-1,11
1369,45013,45015,NOM,LOC,their last hill,-1,11
92,45017,45017,PROP,PER,Anne,Anne,11
92,45019,45019,PRON,PER,herself,Anne,11
115,45025,45026,PROP,PER,Captain Wentworth,Captain Wentworth,11
115,45035,45035,PRON,PER,he,Captain Wentworth,11
115,45038,45038,PRON,PER,I,Captain Wentworth,11
1365,45043,45043,PRON,PER,we,-1,11
121,45048,45048,PRON,PER,She,Henrietta,11
121,45055,45055,PRON,PER,She,Henrietta,11
115,45061,45061,PRON,PER,I,Captain Wentworth,11
92,45066,45066,PRON,PER,you,Anne,11
686,45072,45073,NOM,VEH,the carriage,-1,11
121,45075,45075,PRON,PER,her,Henrietta,11
115,45078,45078,PRON,PER,I,Captain Wentworth,11
2757,45085,45085,PROP,PER,Mr,Mr,11
95,45087,45088,PROP,PER,Mrs Musgrove,Charles,11
115,45091,45091,PRON,PER,you,Captain Wentworth,11
92,45100,45100,PRON,PER,She,Anne,11
115,45103,45103,PRON,PER,he,Captain Wentworth,11
92,45122,45122,PRON,PER,her,Anne,11
92,45134,45134,PRON,PER,her,Anne,11
3,45162,45162,PROP,GPE,Uppercross,Uppercross,11
115,45167,45167,PRON,PER,he,Captain Wentworth,11
585,45170,45171,NOM,PER,the father,-1,11
474,45173,45173,NOM,PER,mother,-1,11
1372,45183,45184,NOM,PER,the daughter,-1,11
1373,45191,45191,PRON,PER,them,-1,11
115,45193,45193,PRON,PER,he,Captain Wentworth,11
115,45195,45195,PRON,PER,his,Captain Wentworth,11
1374,45200,45202,NOM,VEH,the same carriage,-1,11
46,45204,45204,PROP,GPE,Lyme,Lyme,11
115,45213,45213,PRON,PER,he,Captain Wentworth,11
92,45229,45229,PROP,PER,Anne,Anne,11
3,45233,45233,PROP,GPE,Uppercross,Uppercross,11
1375,45244,45246,NOM,FAC,the Mansion House,-1,11
92,45249,45249,PRON,PER,she,Anne,11
92,45255,45255,PRON,PER,herself,Anne,11
1376,45262,45264,NOM,PER,an immediate companion,-1,11
1377,45280,45280,PROP,PER,Mr,Mr,11
95,45282,45283,PROP,PER,Mrs Musgrove,Charles,11
1373,45295,45295,PRON,PER,They,-1,11
46,45301,45301,PROP,GPE,Lyme,Lyme,11
122,45306,45306,PROP,PER,Louisa,Louisa,11
95,45320,45320,PROP,PER,Charles,Charles,11
95,45336,45336,PRON,PER,He,Charles,11
154,45367,45368,PROP,PER,the Harvilles,the Harvilles,11
95,45370,45370,PRON,PER,he,Charles,11
95,45375,45375,PRON,PER,his,Charles,11
154,45379,45379,PRON,PER,their,the Harvilles,11
140,45384,45385,PROP,PER,Mrs Harville,Mrs Harville,11
1378,45389,45390,NOM,PER,a nurse,-1,11
140,45393,45393,PRON,PER,She,Mrs Harville,11
93,45398,45398,PROP,PER,Mary,Mary,11
95,45402,45402,PRON,PER,He,Charles,11
93,45404,45404,PROP,PER,Mary,Mary,11
1373,45412,45412,PRON,PER,their,-1,11
2758,45412,45413,NOM,FAC,their inn,-1,11
93,45417,45417,PROP,PER,Mary,Mary,11
95,45426,45426,PRON,PER,he,Charles,11
93,45430,45430,PRON,PER,she,Mary,11
155,45437,45438,PROP,PER,Captain Benwick,Captain Benwick,11
95,45442,45442,PRON,PER,he,Charles,11
93,45447,45447,PRON,PER,her,Mary,11
95,45450,45450,PRON,PER,He,Charles,11
93,45453,45453,PRON,PER,she,Mary,11
286,45460,45460,NOM,FAC,home,-1,11
140,45471,45472,PROP,PER,Mrs Harville,Mrs Harville,11
2402,45476,45476,NOM,PER,anybody,-1,11
95,45481,45481,PROP,PER,Charles,Charles,11
46,45486,45486,PROP,GPE,Lyme,Lyme,11
95,45492,45492,PRON,PER,his,Charles,11
2273,45492,45493,NOM,PER,his father,-1,11
95,45503,45503,PRON,PER,him,Charles,11
1180,45506,45507,NOM,PER,the ladies,-1,11
360,45521,45522,NOM,PER,the others,-1,11
95,45526,45526,PRON,PER,his,Charles,11
162,45547,45547,PROP,GPE,Crewkherne,Crewkherne,11
95,45550,45550,PROP,PER,Charles,Charles,11
1382,45553,45597,NOM,PER,"a far more useful person in the old nursery - maid of the family , one who having brought up all the children , and seen the very last , the lingering and long - petted Master Harry , sent to school after his brothers",-1,11
1383,45559,45566,NOM,PER,the old nursery - maid of the family,-1,11
313,45565,45566,NOM,PER,the family,-1,11
1385,45573,45575,NOM,PER,all the children,-1,11
381,45594,45594,NOM,FAC,school,-1,11
1387,45596,45596,PRON,PER,his,-1,11
1388,45596,45597,NOM,PER,his brothers,-1,11
1382,45603,45603,PRON,PER,her,-1,11
1389,45603,45605,NOM,FAC,her deserted nursery,-1,11
1382,45616,45616,PRON,PER,she,-1,11
1382,45620,45620,PRON,PER,her,-1,11
122,45639,45641,PROP,PER,dear Miss Louisa,Louisa,11
168,45647,45648,PROP,PER,Sarah thither,Sarah,11
95,45654,45655,PROP,PER,Mrs Musgrove,Charles,11
121,45657,45657,PROP,PER,Henrietta,Henrietta,11
92,45661,45661,PROP,PER,Anne,Anne,11
313,45677,45677,PRON,PER,They,-1,11
94,45686,45687,PROP,PER,Charles Hayter,Charles,11
122,45695,45695,PROP,PER,Louisa,Louisa,11
94,45710,45710,PRON,PER,He,Charles,11
94,45713,45713,PRON,PER,his,Charles,11
46,45718,45718,PROP,GPE,Lyme,Lyme,11
94,45721,45721,PRON,PER,his,Charles,11
115,45743,45744,PROP,PER,Captain Wentworth,Captain Wentworth,11
46,45749,45749,PROP,GPE,Lyme,Lyme,11
92,45751,45751,PROP,PER,Anne,Anne,11
313,45755,45755,PRON,PER,them,-1,11
313,45763,45763,PRON,PER,they,-1,11
313,45770,45770,PRON,PER,they,-1,11
122,45773,45773,PRON,PER,her,Louisa,11
313,45775,45775,PRON,PER,They,-1,11
810,45780,45781,NOM,PER,one another,-1,11
92,45794,45794,PROP,PER,Anne,Anne,11
92,45796,45796,PRON,PER,she,Anne,11
313,45804,45804,PRON,PER,them,-1,11
92,45810,45810,PRON,PER,she,Anne,11
313,45816,45816,PRON,PER,them,-1,11
46,45821,45821,PROP,GPE,Lyme,Lyme,11
92,45825,45825,PRON,PER,She,Anne,11
313,45835,45835,PRON,PER,they,-1,11
313,45845,45845,PRON,PER,themselves,-1,11
1159,45847,45848,NOM,FAC,the inn,-1,11
1391,45853,45853,NOM,FAC,lodgings,-1,11
122,45863,45864,PROP,PER,dear Louisa,Louisa,11
313,45869,45869,PRON,PER,They,-1,11
1392,45877,45882,NOM,PER,the good people she was with,-1,11
92,45880,45880,PRON,PER,she,Anne,11
313,45884,45884,PRON,PER,they,-1,11
140,45889,45890,PROP,PER,Mrs Harville,Mrs Harville,11
140,45895,45895,PRON,PER,her,Mrs Harville,11
1393,45895,45897,NOM,PER,her own children,-1,11
313,45903,45903,PRON,PER,they,-1,11
92,45912,45912,PROP,PER,Anne,Anne,11
92,45917,45917,PRON,PER,she,Anne,11
92,45924,45924,PRON,PER,she,Anne,11
92,45928,45928,PRON,PER,her,Anne,11
3,45932,45932,PROP,FAC,Uppercross,Uppercross,11
313,45937,45937,PRON,PER,their,-1,11
313,45942,45942,PRON,PER,them,-1,11
92,45950,45950,PRON,PER,her,Anne,11
1394,45954,45959,NOM,FAC,the solitary range of the house,-1,11
311,45958,45959,NOM,FAC,the house,-1,11
92,45964,45964,PRON,PER,She,Anne,11
1396,45970,45975,NOM,PER,the little boys at the cottage,-1,11
612,45974,45975,NOM,FAC,the cottage,-1,11
92,45977,45977,PRON,PER,she,Anne,11
606,45994,45995,NOM,FAC,both houses,-1,11
144,46002,46002,PROP,PER,Uppercross,Uppercross,11
122,46017,46017,PROP,PER,Louisa,Louisa,11
92,46043,46043,PRON,PER,her,Anne,11
92,46053,46053,PRON,PER,her,Anne,11
1399,46062,46066,NOM,FAC,the room now so deserted,-1,11
92,46071,46071,PRON,PER,her,Anne,11
92,46104,46105,PROP,PER,Anne Elliot,Anne,11
100,46150,46151,PROP,PER,Lady Russell,Lady Russell,11
92,46166,46166,PRON,PER,she,Anne,11
1375,46170,46172,NOM,FAC,the Mansion House,-1,11
612,46179,46180,NOM,FAC,the Cottage,-1,11
612,46183,46183,PRON,FAC,its,-1,11
1402,46198,46204,NOM,FAC,the last humble tenements of the village,-1,11
2390,46203,46204,NOM,GPE,the village,-1,11
169,46211,46211,PROP,PER,Scenes,Scenes,11
3,46215,46215,PROP,GPE,Uppercross,Uppercross,11
1404,46221,46221,PRON,LOC,It,-1,11
92,46270,46270,PRON,PER,She,Anne,11
92,46275,46275,PRON,PER,her,Anne,11
92,46287,46287,PROP,PER,Anne,Anne,11
5,46291,46291,PROP,GPE,Kellynch,Kellynch,11
92,46293,46293,PRON,PER,her,Anne,11
100,46295,46296,PROP,PER,Lady Russell,Lady Russell,11
1405,46295,46298,NOM,FAC,Lady Russell 's house,-1,11
92,46317,46317,PRON,PER,her,Anne,11
1406,46321,46330,NOM,FAC,the Hall she had contrived to evade and escape from,-1,11
92,46323,46323,PRON,PER,she,Anne,11
92,46332,46332,PRON,PER,Her,Anne,11
92,46338,46338,PRON,PER,her,Anne,11
1407,46341,46348,NOM,FAC,the modern and elegant apartments of the Lodge,-1,11
546,46347,46348,NOM,FAC,the Lodge,-1,11
1409,46356,46357,NOM,PER,its mistress,-1,11
100,46365,46366,PROP,PER,Lady Russell,Lady Russell,11
92,46371,46371,PRON,PER,her,Anne,11
92,46373,46373,PRON,PER,She,Anne,11
3,46379,46379,PROP,GPE,Uppercross,Uppercross,11
92,46385,46385,PROP,PER,Anne,Anne,11
100,46394,46395,PROP,PER,Lady Russell,Lady Russell,11
92,46397,46397,PRON,PER,her,Anne,11
92,46401,46401,PROP,PER,Anne,Anne,11
92,46405,46405,PRON,PER,her,Anne,11
1410,46416,46416,PRON,PER,them,-1,11
92,46422,46422,PRON,PER,her,Anne,11
2545,46422,46423,NOM,PER,her cousin,-1,11
92,46429,46429,PRON,PER,she,Anne,11
1412,46444,46444,PRON,PER,they,-1,11
92,46449,46449,PRON,PER,she,Anne,11
92,46462,46462,PRON,PER,her,Anne,11
5,46469,46469,PROP,GPE,Kellynch,Kellynch,11
92,46473,46473,PRON,PER,she,Anne,11
119,46484,46485,PROP,PER,the Musgroves,the Miss Musgroves,11
92,46495,46495,PRON,PER,She,Anne,11
92,46502,46502,PRON,PER,her,Anne,11
275,46502,46503,NOM,PER,her father,-1,11
269,46505,46505,NOM,PER,sister,-1,11
9,46507,46507,PROP,PER,Bath,Bath,11
1412,46509,46509,PRON,PER,Their,-1,11
144,46517,46517,PROP,PER,Uppercross,Uppercross,11
100,46521,46522,PROP,PER,Lady Russell,Lady Russell,11
1412,46525,46525,PRON,PER,their,-1,11
100,46533,46533,PRON,PER,her,Lady Russell,11
1415,46536,46540,NOM,FAC,the house in Camden Place,-1,11
58,46539,46540,PROP,FAC,Camden Place,Camden Place,11
100,46548,46548,PRON,PER,her,Lady Russell,11
103,46551,46552,PROP,PER,Mrs Clay,Mrs Clay,11
1412,46557,46557,PRON,PER,them,-1,11
92,46559,46559,PROP,PER,Anne,Anne,11
92,46571,46571,PRON,PER,she,Anne,11
46,46575,46575,PROP,GPE,Lyme,Lyme,11
122,46577,46578,PROP,PER,Louisa Musgrove,Louisa,11
92,46582,46582,PRON,PER,her,Anne,11
378,46584,46584,NOM,FAC,there,-1,11
92,46591,46591,PRON,PER,her,Anne,11
1417,46593,46603,NOM,FAC,the home and the friendship of the Harvilles and Captain Benwick,-1,11
154,46599,46600,PROP,PER,the Harvilles,the Harvilles,11
155,46602,46603,PROP,PER,Captain Benwick,Captain Benwick,11
92,46606,46606,PRON,PER,her,Anne,11
1418,46606,46608,NOM,PER,her own father,-1,11
1419,46606,46613,NOM,FAC,her own father 's house in Camden Place,-1,11
58,46612,46613,PROP,FAC,Camden Place,Camden Place,11
92,46616,46616,PRON,PER,her,Anne,11
510,46616,46618,NOM,PER,her own sister,-1,11
103,46622,46623,PROP,PER,Mrs Clay,Mrs Clay,11
92,46625,46625,PRON,PER,She,Anne,11
92,46631,46631,PRON,PER,herself,Anne,11
100,46634,46635,PROP,PER,Lady Russell,Lady Russell,11
92,46655,46655,PRON,PER,her,Anne,11
1421,46665,46665,PRON,PER,their,-1,11
1421,46671,46671,PRON,PER,They,-1,11
46,46678,46678,PROP,GPE,Lyme,Lyme,11
100,46680,46681,PROP,PER,Lady Russell,Lady Russell,11
100,46702,46702,PRON,PER,her,Lady Russell,11
100,46712,46712,PRON,PER,she,Lady Russell,11
100,46717,46717,PRON,PER,she,Lady Russell,11
115,46728,46729,PROP,PER,Captain Wentworth,Captain Wentworth,11
92,46738,46738,PROP,PER,Anne,Anne,11
100,46748,46749,PROP,PER,Lady Russell,Lady Russell,11
92,46751,46751,PRON,PER,She,Anne,11
100,46763,46764,PROP,PER,Lady Russell,Lady Russell,11
92,46769,46769,PRON,PER,she,Anne,11
92,46776,46776,PRON,PER,her,Anne,11
92,46779,46779,PRON,PER,she,Anne,11
115,46785,46785,PRON,PER,him,Captain Wentworth,11
122,46787,46787,PROP,PER,Louisa,Louisa,11
115,46794,46794,PRON,PER,his,Captain Wentworth,11
92,46797,46797,PRON,PER,her,Anne,11
100,46801,46802,PROP,PER,Lady Russell,Lady Russell,11
1421,46811,46811,PRON,PER,them,-1,11
92,46816,46816,PRON,PER,her,Anne,11
1422,46828,46834,NOM,PER,the man who at twenty - three,-1,11
92,46845,46846,PROP,PER,Anne Elliot,Anne,11
122,46857,46859,PROP,PER,a Louisa Musgrove,Louisa,11
1421,46876,46876,PRON,PER,them,-1,11
46,46886,46886,PROP,GPE,Lyme,Lyme,11
1421,46890,46890,PRON,PER,their,-1,11
92,46893,46893,PROP,PER,Anne,Anne,11
92,46895,46895,PRON,PER,she,Anne,11
122,46908,46908,PROP,PER,Louisa,Louisa,11
100,46917,46918,PROP,PER,Lady Russell,Lady Russell,11
92,46942,46942,PRON,PER,I,Anne,11
110,46946,46947,PROP,PER,Mrs Croft,Mrs Croft,11
92,46949,46949,PRON,PER,I,Anne,11
110,46954,46954,PRON,PER,her,Mrs Croft,11
92,46957,46957,PROP,PER,Anne,Anne,11
92,46960,46960,PRON,PER,you,Anne,11
92,46965,46965,PRON,PER,me,Anne,11
446,46972,46973,NOM,FAC,that house,-1,11
2763,46981,46981,PRON,PER,us,-1,11
92,46985,46985,PROP,PER,Anne,Anne,11
92,46996,46996,PRON,PER,she,Anne,11
92,47000,47000,PRON,PER,she,Anne,11
92,47006,47006,PRON,PER,I,Anne,11
92,47008,47008,PRON,PER,you,Anne,11
92,47020,47020,PRON,PER,your,Anne,11
92,47029,47029,PRON,PER,mine,Anne,11
282,47034,47035,NOM,FAC,the neighbourhood,-1,11
92,47037,47037,PRON,PER,I,Anne,11
92,47045,47045,PRON,PER,She,Anne,11
92,47055,47055,PRON,PER,she,Anne,11
114,47064,47065,PROP,PER,the Crofts,the Crofts,11
92,47069,47069,PRON,PER,her,Anne,11
275,47069,47070,NOM,PER,her father,-1,11
275,47075,47075,PRON,PER,his,-1,11
1424,47075,47076,NOM,PER,his tenants,-1,11
2357,47079,47080,NOM,PER,the parish,-1,11
92,47112,47112,PRON,PER,she,Anne,11
114,47120,47120,PRON,PER,they,the Crofts,11
1,47131,47132,PROP,FAC,Kellynch Hall,Kellynch Hall,11
1426,47139,47140,NOM,PER,its owners,-1,11
114,47148,47148,PRON,PER,their,the Crofts,11
114,47159,47159,PRON,PER,they,the Crofts,11
100,47164,47165,PROP,PER,Lady Russell,Lady Russell,11
311,47170,47171,NOM,FAC,the house,-1,11
1428,47177,47181,NOM,FAC,the well - known apartments,-1,11
92,47186,47186,PROP,PER,Anne,Anne,11
92,47193,47193,PRON,PER,herself,Anne,11
2765,47196,47197,NOM,FAC,These rooms,-1,11
2766,47203,47203,PRON,PER,us,-1,11
114,47210,47210,PRON,PER,their,the Crofts,11
2767,47217,47219,NOM,PER,An ancient family,-1,11
812,47226,47226,NOM,PER,Strangers,-1,11
114,47228,47228,PRON,PER,their,the Crofts,11
2769,47228,47229,NOM,FAC,their place,-1,11
92,47236,47236,PRON,PER,she,Anne,11
92,47239,47239,PRON,PER,her,Anne,11
264,47239,47240,NOM,PER,her mother,-1,11
264,47245,47245,PRON,PER,she,-1,11
92,47254,47254,PRON,PER,she,Anne,11
110,47264,47265,PROP,PER,Mrs Croft,Mrs Croft,11
92,47268,47268,PRON,PER,her,Anne,11
92,47274,47274,PRON,PER,her,Anne,11
92,47279,47279,PRON,PER,herself,Anne,11
92,47290,47290,PRON,PER,her,Anne,11
446,47292,47293,NOM,FAC,that house,-1,11
46,47304,47304,PROP,GPE,Lyme,Lyme,11
1431,47314,47314,PRON,PER,their,-1,11
1432,47318,47319,NOM,PER,the invalid,-1,11
516,47324,47325,NOM,PER,each lady,-1,11
516,47327,47327,PRON,PER,her,-1,11
115,47337,47338,PROP,PER,Captain Wentworth,Captain Wentworth,11
5,47342,47342,PROP,GPE,Kellynch,Kellynch,11
92,47355,47355,PROP,PER,Anne,Anne,11
92,47361,47361,PRON,PER,she,Anne,11
46,47383,47383,PROP,GPE,Lyme,Lyme,11
115,47396,47396,PRON,PER,He,Captain Wentworth,11
92,47400,47400,PRON,PER,her,Anne,11
92,47402,47402,PRON,PER,she,Anne,11
115,47409,47409,PRON,PER,his,Captain Wentworth,11
92,47412,47413,PROP,PER,Miss Elliot,Anne,11
92,47420,47420,PRON,PER,her,Anne,11
92,47438,47438,PRON,PER,her,Anne,11
1434,47465,47480,NOM,PER,"a couple of steady , sensible women , whose judgements had to work on ascertained events",-1,11
122,47517,47518,PROP,PER,Miss Musgrove,Louisa,11
122,47529,47529,PRON,PER,she,Louisa,11
412,47540,47541,NOM,PER,The Admiral,-1,11
2770,47565,47567,NOM,PER,a young fellow,-1,11
2770,47575,47575,PRON,PER,his,-1,11
2771,47575,47576,NOM,PER,his mistress,-1,11
92,47584,47585,PROP,PER,Miss Elliot,Anne,11
109,47600,47601,PROP,PER,Admiral Croft,Admiral Croft,11
100,47612,47613,PROP,PER,Lady Russell,Lady Russell,11
92,47618,47618,PROP,PER,Anne,Anne,11
115,47620,47620,PRON,PER,His,Captain Wentworth,11
92,47640,47640,PRON,PER,you,Anne,11
115,47644,47644,PRON,PER,he,Captain Wentworth,11
2772,47659,47659,PRON,PER,us,-1,11
115,47662,47662,PRON,PER,I,Captain Wentworth,11
115,47669,47669,PRON,PER,I,Captain Wentworth,11
2773,47693,47698,NOM,FAC,all the rooms in the house,-1,11
311,47697,47698,NOM,FAC,the house,-1,11
92,47700,47700,PRON,PER,you,Anne,11
2520,47709,47709,NOM,PER,Sir,-1,11
412,47711,47711,PRON,PER,I,-1,11
2520,47713,47713,PRON,PER,you,-1,11
92,47725,47725,PRON,PER,you,Anne,11
92,47727,47727,PRON,PER,You,Anne,11
92,47740,47740,PRON,PER,you,Anne,11
2772,47743,47743,PRON,PER,we,-1,11
2772,47745,47745,PRON,PER,our,-1,11
115,47765,47765,PRON,PER,himself,Captain Wentworth,11
92,47769,47769,PRON,PER,you,Anne,11
92,47779,47779,PRON,PER,yours,Anne,11
2776,47784,47785,NOM,PER,the butler,-1,11
2777,47784,47787,NOM,FAC,the butler 's room,-1,11
115,47796,47796,PRON,PER,I,Captain Wentworth,11
2778,47799,47800,NOM,PER,One man,-1,11
2772,47812,47812,PRON,PER,we,-1,11
2772,47815,47815,PRON,PER,our,-1,11
92,47821,47821,PRON,PER,you,Anne,11
92,47825,47825,PRON,PER,yourself,Anne,11
92,47833,47833,PRON,PER,you,Anne,11
311,47837,47838,NOM,FAC,the house,-1,11
92,47843,47843,PROP,PER,Anne,Anne,11
92,47846,47846,PRON,PER,she,Anne,11
2772,47858,47858,PRON,PER,We,-1,11
412,47868,47869,NOM,PER,the Admiral,-1,11
2772,47880,47880,PRON,PER,We,-1,11
92,47882,47882,PRON,PER,you,Anne,11
3,47890,47890,PROP,FAC,Uppercross,Uppercross,11
2780,47905,47908,NOM,PER,any family upon earth,-1,11
2780,47915,47915,PRON,FAC,its,-1,11
92,47924,47924,PRON,PER,You,Anne,11
88,47927,47928,PROP,PER,Sir Walter,Sir Walter,11
2772,47930,47930,PRON,PER,we,-1,11
101,47936,47937,PROP,PER,Mr Shepherd,Mr Shepherd,11
311,47943,47944,NOM,FAC,the house,-1,11
412,47950,47950,PRON,PER,I,-1,11
2772,47953,47953,PRON,PER,ourselves,-1,11
2772,47963,47963,PRON,PER,we,-1,11
412,47975,47975,PRON,PER,My,-1,11
2782,47975,47976,NOM,PER,My wife,-1,11
412,47986,47986,PRON,PER,I,-1,11
412,48002,48002,PRON,PER,my,-1,11
92,48009,48009,PRON,PER,your,Anne,11
2203,48009,48010,NOM,PER,your father,-1,11
2784,48013,48016,NOM,PER,A very good man,-1,11
2210,48021,48022,NOM,PER,the gentleman,-1,11
412,48023,48023,PRON,PER,I,-1,11
412,48028,48028,PRON,PER,I,-1,11
92,48032,48033,PROP,PER,Miss Elliot,Anne,11
412,48044,48044,PRON,PER,I,-1,11
2784,48047,48047,PRON,PER,he,-1,11
2786,48051,48053,NOM,PER,a dressy man,-1,11
2784,48055,48055,PRON,PER,his,-1,11
253,48077,48077,NOM,PER,one,-1,11
2788,48077,48079,NOM,PER,one 's self,-1,11
412,48082,48082,PRON,PER,I,-1,11
134,48084,48084,PROP,PER,Sophy,Sophy,11
412,48087,48087,PRON,PER,me,-1,11
2789,48092,48092,PRON,PER,we,-1,11
2789,48095,48095,PRON,PER,their,-1,11
2790,48095,48096,NOM,FAC,their quarters,-1,11
412,48100,48100,PRON,PER,I,-1,11
412,48106,48106,PRON,PER,my,-1,11
412,48119,48119,PRON,PER,I,-1,11
92,48125,48125,PROP,PER,Anne,Anne,11
92,48131,48131,PRON,PER,herself,Anne,11
412,48141,48142,NOM,PER,the Admiral,-1,11
412,48145,48145,PRON,PER,he,-1,11
92,48165,48165,PRON,PER,you,Anne,11
92,48168,48168,PRON,PER,your,Anne,11
2791,48168,48170,NOM,PER,your good father,-1,11
92,48172,48173,PROP,PER,Miss Elliot,Anne,11
2791,48177,48177,PRON,PER,him,-1,11
412,48178,48178,PRON,PER,my,-1,11
110,48181,48182,PROP,PER,Mrs Croft,Mrs Croft,11
